Day,Reef,Depth,Salinity,TSS,Temp,DO
1765,20,7.429508732,13.30816205,10.63199983,17.53245678,7.215963815
1766,1,8.77460946,16.15032529,11.90914228,16.4823215,8.488348526
1766,2,2.987162276,15.91901246,11.90914228,16.61451907,8.546044966
1766,3,8.091964535,15.84872309,11.90914228,16.50421956,8.441496644
1766,4,7.496664976,15.73404922,11.90914228,16.73858525,8.58962553
1766,5,10.03942029,15.09226205,11.90914228,17.10822161,8.749321257
1766,6,1.894063944,14.73728115,3.999995444,17.03363762,8.7654011
1766,7,7.612968844,14.90995696,3.999995444,17.2071856,8.558038062
1766,8,8.336454566,14.47482921,3.999995444,17.2960608,8.872625027
1766,9,5.736694009,14.53779124,3.999995444,17.27944121,8.695784742
1766,10,2.947856197,13.91373261,3.999995444,17.39102346,8.906332621
1766,11,5.692685305,13.94871824,3.999995444,17.40090789,8.754291433
1766,12,3.14960315,14.02844596,6.498097535,17.42741325,8.298232059
1766,13,3.249615362,14.55202646,3.999995444,17.24795679,8.065031822
1766,14,6.557737295,13.96214007,6.498097535,17.41630122,8.376558296
1766,15,6.565474247,14.24187571,3.999999782,17.30218213,8.075184349
1766,16,7.938506519,14.2189015,3.999999782,17.29034773,8.268460441
1766,17,7.49504095,13.4976305,3.999999782,17.38029651,7.735395911
1766,18,6.922046247,13.43648023,3.999999782,17.37651227,7.588471037
1766,19,6.458686625,13.37668551,3.999999782,17.37128925,7.398923726
1766,20,7.429508732,13.31812273,10.50045374,17.3685822,7.228399674
1767,1,8.77460946,16.2016735,11.96982851,16.3970794,8.498953931
1767,2,2.987162276,15.9635446,11.96982851,16.51763421,8.562093451
1767,3,8.091964535,15.89762785,11.96982851,16.41556438,8.451408042
1767,4,7.496664976,15.7722343,11.96982851,16.63098968,8.610618065
1767,5,10.03942029,15.11140033,11.96982851,16.96811291,8.785505114
1767,6,1.894063944,14.75948862,3.997530677,16.89692448,8.799041092
1767,7,7.612968844,14.92392368,3.997530677,17.05789182,8.590476157
1767,8,8.336454566,14.48361291,3.997530677,17.13609584,8.916399734
1767,9,5.736694009,14.54755373,3.997530677,17.1215562,8.73337318
1767,10,2.947856197,13.91692019,3.997530677,17.21631019,8.951859518
1767,11,5.692685305,13.95152978,3.997530677,17.22582559,8.797689694
1767,12,3.14960315,14.03021212,6.424817893,17.25114356,8.334172863
1767,13,3.249615362,14.56344978,3.997530677,17.09190777,8.078597117
1767,14,6.557737295,13.96425806,6.424817893,17.24006761,8.411542094
1767,15,6.565474247,14.2497473,3.997691061,17.13870681,8.089924413
1767,16,7.938506519,14.22735123,3.997691061,17.12732529,8.279587793
1767,17,7.49504095,13.50259568,3.997691061,17.20210065,7.75122308
1767,18,6.922046247,13.4424711,3.997691061,17.19791176,7.604545535
1767,19,6.458686625,13.38396765,3.997691061,17.19237871,7.415641823
1767,20,7.429508732,13.32649091,10.44377289,17.18924489,7.245513437
1768,1,8.77460946,16.25115772,12.0327595,16.30612675,8.509805322
1768,2,2.987162276,16.00710361,12.0327595,16.41243465,8.578027996
1768,3,8.091964535,15.9443354,12.0327595,16.32052506,8.46254667
1768,4,7.496664976,15.81027339,12.0327595,16.51268915,8.631163287
1768,5,10.03942029,15.13288171,12.0327595,16.81002761,8.820236147
1768,6,1.894063944,14.7831981,3.990716955,16.74301304,8.832165317
1768,7,7.612968844,14.94062168,3.990716955,16.89005828,8.622549398
1768,8,8.336454566,14.49604984,3.990716955,16.95430495,8.958463455
1768,9,5.736694009,14.56064646,3.990716955,16.9431541,8.770214117
1768,10,2.947856197,13.92437272,3.990716955,17.01804321,8.996156403
1768,11,5.692685305,13.95803813,3.990716955,17.02717314,8.840850533
1768,12,3.14960315,14.03410574,6.345929071,17.05156934,8.372832965
1768,13,3.249615362,14.57742292,3.990716955,16.92006648,8.095128916
1768,14,6.557737295,13.96905444,6.345929071,17.04114096,8.448694329
1768,15,6.565474247,14.260488,3.991025307,16.95840545,8.107920572
1768,16,7.938506519,14.23969457,3.991025307,16.94878879,8.293074346
1768,17,7.49504095,13.5101633,3.991025307,17.00535167,7.771978635
1768,18,6.922046247,13.45062618,3.991025307,17.00055794,7.626050806
1768,19,6.458686625,13.39278346,3.991025307,16.99437073,7.438455275
1768,20,7.429508732,13.33584365,10.39131435,16.99051062,7.269340815
1769,1,8.77460946,16.29838884,12.09790605,16.20907612,8.520997483
1769,2,2.987162276,16.04931957,12.09790605,16.29878715,8.593945113
1769,3,8.091964535,15.98849632,12.09790605,16.21878529,8.474956935
1769,4,7.496664976,15.84781533,12.09790605,16.38378366,8.65135869
1769,5,10.03942029,15.15640871,12.09790605,16.63477553,8.853616594
1769,6,1.894063944,14.80811333,3.979810381,16.57264291,8.864845713
1769,7,7.612968844,14.95978408,3.979810381,16.70459446,8.654300342
1769,8,8.336454566,14.51186749,3.979810381,16.75189372,8.99891291
1769,9,5.736694009,14.57680588,3.979810381,16.74533774,8.806362546
1769,10,2.947856197,13.9358365,3.979810381,16.79764688,9.039291537
1769,11,5.692685305,13.96802322,3.979810381,16.80637951,8.883791394
1769,12,3.14960315,14.03999969,6.261875573,16.83011233,8.414080573
1769,13,3.249615362,14.59370785,3.979810381,16.73320394,8.114520479
1769,14,6.557737295,13.97636947,6.261875573,16.82090036,8.487915514
1769,15,6.565474247,14.27387294,3.98025855,16.76217116,8.129049549
1769,16,7.938506519,14.25563733,3.98025855,16.75554018,8.308846988
1769,17,7.49504095,13.52017356,3.98025855,16.79115816,7.797452249
1769,18,6.922046247,13.46080949,3.98025855,16.78557384,7.652750442
1769,19,6.458686625,13.40303153,3.98025855,16.77841138,7.46709225
1769,20,7.429508732,13.34610962,10.34284777,16.7735468,7.299577412
1770,1,8.77460946,16.3429778,12.16523899,16.10554005,8.532625194
1770,2,2.987162276,16.08982258,12.16523899,16.17655848,8.609941316
1770,3,8.091964535,16.02976117,12.16523899,16.1100288,8.488683243
1770,4,7.496664976,15.88450893,12.16523899,16.24437321,8.671301769
1770,5,10.03942029,15.18168385,12.16523899,16.44316653,8.885748694
1770,6,1.894063944,14.83393803,3.965067059,16.38655369,8.897154223
1770,7,7.612968844,14.98114397,3.965067059,16.50240984,8.685771548
1770,8,8.336454566,14.53079333,3.965067059,16.53006776,9.037844822
1770,9,5.736694009,14.59576844,3.965067059,16.52920995,8.841873458
1770,10,2.947856197,13.95105781,3.965067059,16.55654553,9.081333183
1770,11,5.692685305,13.98126496,3.965067059,16.56487365,8.926529723
1770,12,3.14960315,14.04776681,6.173101902,16.58819429,8.457783898
1770,13,3.249615362,14.6120666,3.965067059,16.53209114,8.136665078
1770,14,6.557737295,13.98604345,6.173101902,16.58072489,8.529106161
1770,15,6.565474247,14.28967727,3.965646818,16.55089701,8.153188079
1770,16,7.938506519,14.27488551,3.965646818,16.54838125,8.326832692
1770,17,7.49504095,13.53246668,3.965646818,16.56062876,7.827433617
1770,18,6.922046247,13.47288502,3.965646818,16.55408261,7.684408047
1770,19,6.458686625,13.41461041,3.965646818,16.54564694,7.501280914
1770,20,7.429508732,13.35721748,10.29814701,16.53952106,7.335918831
1771,1,8.77460946,16.38453552,12.23472912,15.9951311,8.544783239
1771,2,2.987162276,16.1282427,12.23472912,16.04561541,8.626113119
1771,3,8.091964535,16.06778053,12.23472912,15.99393929,8.503770001
1771,4,7.496664976,15.92000301,12.23472912,16.09455778,8.691090019
1771,5,10.03942029,15.20840964,12.23472912,16.23601045,8.916734684
1771,6,1.894063944,14.86037594,3.946743092,16.18548502,8.929162788
1771,7,7.612968844,15.00443445,3.946743092,16.28441392,8.717005575
1771,8,8.336454566,14.55255482,3.946743092,16.29003266,9.075355913
1771,9,5.736694009,14.61727056,3.946743092,16.29587355,8.876801844
1771,10,2.947856197,13.96978295,3.946743092,16.29616352,9.122349602
1771,11,5.692685305,13.99754329,3.946743092,16.30408451,8.969082963
1771,12,3.14960315,14.05727995,6.080052562,16.32723695,8.503811152
1771,13,3.249615362,14.6322612,3.946743092,16.31749905,8.161455987
1771,14,6.557737295,13.99791665,6.080052562,16.32199363,8.572166781
1771,15,6.565474247,14.30767615,3.947446142,16.32547609,8.180212898
1771,16,7.938506519,14.29714507,3.947446142,16.32811379,8.346958435
1771,17,7.49504095,13.54688288,3.947446142,16.31487213,7.861712429
1771,18,6.922046247,13.4867168,3.947446142,16.30720738,7.720787221
1771,19,6.458686625,13.42741867,3.947446142,16.29722364,7.540749436
1771,20,7.429508732,13.36909592,10.25698596,16.28960103,7.378060678
1772,1,8.77460946,16.42267289,12.30634727,15.87746182,8.557566399
1772,2,2.987162276,16.16421004,12.30634727,15.90582471,8.642557035
1772,3,8.091964535,16.10220497,12.30634727,15.87020048,8.520261618
1772,4,7.496664976,15.95394641,12.30634727,15.93443736,8.710820935
1772,5,10.03942029,15.23628859,12.30634727,16.01411711,8.946676804
1772,6,1.894063944,14.88713076,3.925094584,15.97017649,8.960943347
1772,7,7.612968844,15.02938862,3.925094584,16.05151617,8.748044981
1772,8,8.336454566,14.57687943,3.925094584,16.03299402,9.111542904
1772,9,5.736694009,14.64104871,3.925094584,16.04643139,8.911202698
1772,10,2.947856197,13.9917582,3.925094584,16.0179252,9.162409057
1772,11,5.692685305,14.01663812,3.925094584,16.02544107,9.011468559
1772,12,3.14960315,14.06841196,5.983172056,16.04866206,8.552030545
1772,13,3.249615362,14.65405367,3.925094584,16.09019868,8.188786478
1772,14,6.557737295,14.01182935,5.983172056,16.04608567,8.616997886
1772,15,6.565474247,14.32764474,3.92591255,16.08680148,8.210000742
1772,16,7.938506519,14.32212202,3.92591255,16.09553959,8.369151193
1772,17,7.49504095,13.5632624,3.92591255,16.05499692,7.900078378
1772,18,6.922046247,13.50216883,3.92591255,16.04607129,7.761651568
1772,19,6.458686625,13.44135489,3.92591255,16.03428775,7.585225981
1772,20,7.429508732,13.3816736,10.2191385,16.02495432,7.425698555
1773,1,8.77460946,16.45700086,12.38006424,15.75214477,8.571069456
1773,2,2.987162276,16.19735466,12.38006424,15.75705314,8.659369577
1773,3,8.091964535,16.13268504,12.38006424,15.73849609,8.538202499
1773,4,7.496664976,15.98598794,12.38006424,15.76411196,8.730592013
1773,5,10.03942029,15.26502323,12.38006424,15.77829636,8.97567729
1773,6,1.894063944,14.91390624,3.900377637,15.74136772,8.992567843
1773,7,7.612968844,15.05573958,3.900377637,15.8046261,8.778932324
1773,8,8.336454566,14.60349465,3.900377637,15.76015745,9.146502518
1773,9,5.736694009,14.66683932,3.900377637,15.7819863,8.945131011
1773,10,2.947856197,14.01672985,3.900377637,15.7232549,9.201579809
1773,11,5.692685305,14.03832937,3.900377637,15.73037226,9.053703954
1773,12,3.14960315,14.08103568,5.882904888,15.75389136,8.602310286
1773,13,3.249615362,14.67720603,3.900377637,15.850961,8.218549823
1773,14,6.557737295,14.02762183,5.882904888,15.75438009,8.663499989
1773,15,6.565474247,14.3493582,3.901302072,15.83576627,8.242428346
1773,16,7.938506519,14.34952234,3.901302072,15.85146045,8.393337942
1773,17,7.49504095,13.58144544,3.901302072,15.7821118,7.942321156
1773,18,6.922046247,13.51910512,3.901302072,15.77179749,7.80676469
1773,19,6.458686625,13.45631764,3.901302072,15.75798552,7.634438717
1773,20,7.429508732,13.39487919,10.18437851,15.74674857,7.478528066
1774,1,8.77460946,16.48713032,12.45585085,15.61879249,8.585387192
1774,2,2.987162276,16.22730666,12.45585085,15.59916748,8.67664726
1774,3,8.091964535,16.15887133,12.45585085,15.59850982,8.557637052
1774,4,7.496664976,16.01577643,12.45585085,15.58368155,8.750500746
1774,5,10.03942029,15.29431608,12.45585085,15.52935805,9.003838381
1774,6,1.894063944,14.94040611,3.872848356,15.49979833,9.024108215
1774,7,7.612968844,15.08322042,3.872848356,15.54465319,8.809710163
1774,8,8.336454566,14.63212792,3.872848356,15.47272854,9.180331477
1774,9,5.736694009,14.69437883,3.872848356,15.5036411,8.978641774
1774,10,2.947856197,14.04444419,3.872848356,15.41357699,9.239930119
1774,11,5.692685305,14.06239698,3.872848356,15.42030706,9.095806595
1774,12,3.14960315,14.09502397,5.779695561,15.4443466,8.654518588
1774,13,3.249615362,14.70148031,3.872848356,15.600557,8.250639296
1774,14,6.557737295,14.04513436,5.779695561,15.44825597,8.711573602
1774,15,6.565474247,14.37259169,3.873870737,15.57326354,8.277372446
1774,16,7.938506519,14.379052,3.873870737,15.59667815,8.419445656
1774,17,7.49504095,13.60127225,3.873870737,15.4973254,7.988230456
1774,18,6.922046247,13.53738968,3.873870737,15.48550911,7.85589019
1774,19,6.458686625,13.47220549,3.873870737,15.4694632,7.688115812
1774,20,7.429508732,13.40864136,10.15247987,15.45615139,7.536244815
1775,1,8.77460946,16.51267221,12.53367792,15.47701755,8.60061439
1775,2,2.987162276,16.25369612,12.53367792,15.43203449,8.694486596
1775,3,8.091964535,16.1804144,12.53367792,15.4499254,8.578609683
1775,4,7.496664976,16.0429607,12.53367792,15.39324613,8.77064463
1775,5,10.03942029,15.32386965,12.53367792,15.268112,9.031262316
1775,6,1.894063944,14.96633408,3.842762843,15.24620793,9.055636406
1775,7,7.612968844,15.11156426,3.842762843,15.27250692,8.840421055
1775,8,8.336454566,14.66250674,3.842762843,15.17191289,9.213126502
1775,9,5.736694009,14.7234037,3.842762843,15.21249863,9.01178998
1775,10,2.947856197,14.07464751,3.842762843,15.0903158,9.27752825
1775,11,5.692685305,14.08862085,3.842762843,15.09667441,9.137793924
1775,12,3.14960315,14.11024967,5.673988579,15.12144953,8.70852366
1775,13,3.249615362,14.72663853,3.842762843,15.33975767,8.284948169
1775,14,6.557737295,14.06420724,5.673988579,15.1290924,8.761119237
1775,15,6.565474247,14.39712036,3.843874575,15.30018638,8.314709776
1775,16,7.938506519,14.41041701,3.843874575,15.33199449,8.447401311
1775,17,7.49504095,13.62258303,3.843874575,15.20174639,8.03759597
1775,18,6.922046247,13.55688653,3.843874575,15.18832929,7.908791669
1775,19,6.458686625,13.488917,3.843874575,15.16986704,7.745985433
1775,20,7.429508732,13.42288879,10.12321644,15.15433041,7.598544407
1776,1,8.77460946,16.53323743,12.61351626,15.3264325,8.616845831
1776,2,2.987162276,16.27615313,12.61351626,15.25552093,8.7129841
1776,3,8.091964535,16.19696482,12.61351626,15.29242652,8.601164801
1776,4,7.496664976,16.06718957,12.61351626,15.19290569,8.791121159
1776,5,10.03942029,15.35338645,12.61351626,14.99536806,9.058051333
1776,6,1.894063944,14.99139389,3.810377203,14.98133614,9.087224355
1776,7,7.612968844,15.14050419,3.810377203,14.98909679,8.87110756
1776,8,8.336454566,14.69435857,3.810377203,14.8589161,9.244984317
1776,9,5.736694009,14.75365037,3.810377203,14.90966172,9.044630621
1776,10,2.947856197,14.10708609,3.810377203,14.75489568,9.314442464
1776,11,5.692685305,14.11678091,3.810377203,14.76090327,9.179683386
1776,12,3.14960315,14.12658563,5.566228446,14.78662189,8.764193712
1776,13,3.249615362,14.75244271,3.810377203,15.069334,8.321369716
1776,14,6.557737295,14.08468073,5.566228446,14.79826845,8.812037405
1776,15,6.565474247,14.42271938,3.811569614,15.01742786,8.354317074
1776,16,7.938506519,14.44332334,3.811569614,15.05821127,8.477131883
1776,17,7.49504095,13.64521802,3.811569614,14.89648342,8.09020739
1776,18,6.922046247,13.57745967,3.811569614,14.88138118,7.965232731
1776,19,6.458686625,13.50635075,3.811569614,14.8603433,7.807775747
1776,20,7.429508732,13.43755014,10.09636213,14.84245326,7.665122444
1777,1,8.77460946,16.5484372,12.69533669,15.16664988,8.634176939
1777,2,2.987162276,16.29430805,12.69533669,15.06949359,8.732236926
1777,3,8.091964535,16.20817316,12.69533669,15.12569691,8.625346812
1777,4,7.496664976,16.08811216,12.69533669,14.98276023,8.812028472
1777,5,10.03942029,15.38256929,12.69533669,14.71193607,9.084308311
1777,6,1.894063944,15.01528926,3.775947537,14.70592256,9.118944003
1777,7,7.612968844,15.16977359,3.775947537,14.69533228,8.901812878
1777,8,8.336454566,14.72741116,3.775947537,14.53494378,9.276002284
1777,9,5.736694009,14.78485557,3.775947537,14.59623321,9.077219331
1777,10,2.947856197,14.14150623,3.775947537,14.40874099,9.350741022
1777,11,5.692685305,14.14665708,3.775947537,14.41442261,9.221492427
1777,12,3.14960315,14.14390471,5.456859665,14.44128542,8.821396957
1777,13,3.249615362,14.77865519,3.775947537,14.79005698,8.359797888
1777,14,6.557737295,14.10639512,5.456859665,14.45716322,8.864228619
1777,15,6.565474247,14.4491642,3.777211885,14.72588108,8.396071742
1777,16,7.938506519,14.47747737,3.777211885,14.77613026,8.508565183
1777,17,7.49504095,13.66901743,3.777211885,14.58264515,8.145854408
1777,18,6.922046247,13.59897311,3.777211885,14.56578791,8.024976978
1777,19,6.458686625,13.52440531,3.777211885,14.54203824,7.873214921
1777,20,7.429508732,13.45255409,10.07169079,14.52168756,7.735674531
1778,1,8.77460946,16.55811065,12.77911001,14.99531824,8.653182479
1778,2,2.987162276,16.30801925,12.77911001,14.87182412,8.752821677
1778,3,8.091964535,16.21385966,12.77911001,14.94781271,8.651394652
1778,4,7.496664976,16.10560565,12.77911001,14.76086171,8.833944351
1778,5,10.03942029,15.41134921,12.77911001,14.41657783,9.110616092
1778,6,1.894063944,15.03793105,3.73972995,14.41906358,9.151038827
1778,7,7.612968844,15.19933418,3.73972995,14.39007485,8.933060386
1778,8,8.336454566,14.76162018,3.73972995,14.19969342,9.30675703
1778,9,5.736694009,14.81698402,3.73972995,14.27152639,9.110091196
1778,10,2.947856197,14.17765421,3.73972995,14.05327606,9.386492187
1778,11,5.692685305,14.17802928,3.73972995,14.05866137,9.263238489
1778,12,3.14960315,14.16207974,5.34632674,14.08686188,8.880001603
1778,13,3.249615362,14.80527965,3.73972995,14.50063663,8.400619675
1778,14,6.557737295,14.12919068,5.34632674,14.10715578,8.91759339
1778,15,6.565474247,14.47646757,3.741057417,14.42497854,8.440339815
1778,16,7.938506519,14.51288111,3.741057417,14.48500532,8.542176143
1778,17,7.49504095,13.69382151,3.741057417,14.26133996,8.204326771
1778,18,6.922046247,13.62129089,3.741057417,14.24267247,8.087788044
1778,19,6.458686625,13.54297924,3.741057417,14.2160981,7.942031123
1778,20,7.429508732,13.46782931,10.04897631,14.19320094,7.809896271
1779,1,8.77460946,16.56426164,12.88755866,14.8024881,8.676343351
1779,2,2.987162276,16.31899092,12.88755866,14.65411301,8.777005137
1779,3,8.091964535,16.21606329,12.88755866,14.74808199,8.681412695
1779,4,7.496664976,16.12110382,12.88755866,14.52031406,8.858988307
1779,5,10.03942029,15.44032393,12.88755866,14.10632401,9.13850372
1779,6,1.894063944,15.06014313,3.701980545,14.11603928,9.18447039
1779,7,7.612968844,15.22959208,3.701980545,14.07123443,8.966233137
1779,8,8.336454566,14.79706152,3.701980545,13.85275922,9.3380031
1779,9,5.736694009,14.85018821,3.701980545,13.93473196,9.144101229
1779,10,2.947856197,14.21527631,3.701980545,13.68992525,9.421764219
1779,11,5.692685305,14.21067745,3.701980545,13.69504853,9.304939017
1779,12,3.14960315,14.18098358,5.235074174,13.72477299,8.939875862
1779,13,3.249615362,14.83264635,3.701980545,14.19945552,8.444807762
1779,14,6.557737295,14.1529077,5.235074174,13.74962522,8.972032232
1779,15,6.565474247,14.50475384,3.703362239,14.11408279,8.487637688
1779,16,7.938506519,14.54968944,3.703362239,14.18420871,8.578614315
1779,17,7.49504095,13.71946734,3.703362239,13.93369501,8.26540825
1779,18,6.922046247,13.64427384,3.703362239,13.91317638,8.153423554
1779,19,6.458686625,13.56197111,3.703362239,13.88366913,8.013952519
1779,20,7.429508732,13.48330446,10.02799257,13.85816101,7.887483269
1780,1,8.77460946,16.57041368,13.07243041,14.57263968,8.706688434
1780,2,2.987162276,16.33014077,13.07243041,14.40371992,8.807398521
1780,3,8.091964535,16.21829041,13.07243041,14.51172529,8.718217752
1780,4,7.496664976,16.13694214,13.07243041,14.25114457,8.889403151
1780,5,10.03942029,15.47013329,13.07243041,13.77955379,9.169049988
1780,6,1.894063944,15.08303285,3.662955425,13.79400767,9.220271414
1780,7,7.612968844,15.26073614,3.662955425,13.73937844,9.00207282
1780,8,8.336454566,14.83361357,3.662955425,13.49573318,9.370001927
1780,9,5.736694009,14.88441898,3.662955425,13.58741126,9.179580451
1780,10,2.947856197,14.25411884,3.662955425,13.32011291,9.456625382
1780,11,5.692685305,14.24438149,3.662955425,13.32501302,9.346611457
1780,12,3.14960315,14.20048908,5.123546471,13.35644052,9.000887945
1780,13,3.249615362,14.86086269,3.662955425,13.88754857,8.492737596
1780,14,6.557737295,14.17738646,5.123546471,13.38595062,9.027445655
1780,15,6.565474247,14.53394194,3.66438238,13.79445646,8.537987751
1780,16,7.938506519,14.58779646,3.66438238,13.87490469,8.617985606
1780,17,7.49504095,13.74578899,3.66438238,13.600867,8.328876544
1780,18,6.922046247,13.66777992,3.66438238,13.57846965,8.221635339
1780,19,6.458686625,13.5812795,3.66438238,13.54589761,8.088707278
1780,20,7.429508732,13.49890823,10.00851345,13.5177354,7.968131128
1781,1,8.77460946,16.57660532,13.33021241,14.30790079,8.743886562
1781,2,2.987162276,16.34146249,13.33021241,14.12269027,8.843721312
1781,3,8.091964535,16.22059597,13.33021241,14.24093115,8.761478741
1781,4,7.496664976,16.15307195,13.33021241,13.95531765,8.924950587
1781,5,10.03942029,15.50060323,13.33021241,13.43803954,9.202157387
1781,6,1.894063944,15.10647743,3.622910693,13.45485139,9.258353819
1781,7,7.612968844,15.29257418,3.622910693,13.39615596,9.040452115
1781,8,8.336454566,14.87104319,3.622910693,13.13021244,9.402760634
1781,9,5.736694009,14.91945955,3.622910693,13.23113175,9.216477532
1781,10,2.947856197,14.29392807,3.622910693,12.94526338,9.491143936
1781,11,5.692685305,14.27892133,3.622910693,12.94998381,9.388273251
1781,12,3.14960315,14.22046909,5.012188133,12.9832862,9.062906061
1781,13,3.249615362,14.88975111,3.622910693,13.56627806,8.544165256
1781,14,6.557737295,14.20246723,5.012188133,13.01751106,9.083734172
1781,15,6.565474247,14.56384528,3.624373869,13.46736861,8.591179918
1781,16,7.938506519,14.62694909,3.624373869,13.5582727,8.660124696
1781,17,7.49504095,13.77262727,3.624373869,13.26395949,8.394521861
1781,18,6.922046247,13.69167369,3.624373869,13.23967036,8.292187527
1781,19,6.458686625,13.60080298,3.624373869,13.20392977,8.166023565
1781,20,7.429508732,13.51456927,9.99031282,13.17309175,8.051535452
1782,1,8.77460946,16.58280934,13.65491433,14.01117846,8.787549549
1782,2,2.987162276,16.35289566,13.65491433,13.81371816,8.885646054
1782,3,8.091964535,16.22296732,13.65491433,13.93863072,8.810805959
1782,4,7.496664976,16.16940221,13.65491433,13.63532409,8.965355581
1782,5,10.03942029,15.53154998,13.65491433,13.08367633,9.237719961
1782,6,1.894063944,15.13033004,3.582102454,13.10065423,9.298608708
1782,7,7.612968844,15.324914,3.582102454,13.04321882,9.081243708
1782,8,8.336454566,14.90911727,3.582102454,12.75779415,9.436286344
1782,9,5.736694009,14.9550931,3.582102454,12.86746088,9.254741146
1782,10,2.947856197,14.33445029,3.582102454,12.566801,9.525388144
1782,11,5.692685305,14.31407689,3.582102454,12.57138986,9.429941845
1782,12,3.14960315,14.24079645,4.901443666,12.60673178,9.125798422
1782,13,3.249615362,14.91913403,3.582102454,13.23700657,8.598846999
1782,14,6.557737295,14.22799029,4.901443666,12.64568562,9.140798295
1782,15,6.565474247,14.59427722,3.583592737,13.13408831,8.647004146
1782,16,7.938506519,14.66689431,3.583592737,13.23549235,8.70486662
1782,17,7.49504095,13.79982315,3.583592737,12.92407295,8.462134762
1782,18,6.922046247,13.71581989,3.583592737,12.89789363,8.364844592
1782,19,6.458686625,13.62044011,3.583592737,12.85891187,8.24562955
1782,20,7.429508732,13.53021627,9.973164568,12.82539766,8.137391844
1783,1,8.77460946,16.58899854,14.04054583,13.68537973,8.837289213
1783,2,2.987162276,16.36437988,14.04054583,13.47949771,8.932845292
1783,3,8.091964535,16.22539184,14.04054583,13.60775518,8.865809703
1783,4,7.496664976,16.18584188,14.04054583,13.29365471,9.010343098
1783,5,10.03942029,15.56278976,14.04054583,12.7183592,9.275631751
1783,6,1.894063944,15.15444387,3.54078681,12.73349995,9.34092718
1783,7,7.612968844,15.35756338,3.54078681,12.68221887,9.12432028
1783,8,8.336454566,14.94760266,3.54078681,12.38007546,9.470586179
1783,9,5.736694009,14.99110284,3.54078681,12.49796608,9.294319962
1783,10,2.947856197,14.3754318,3.54078681,12.18615014,9.559426267
1783,11,5.692685305,14.34962809,3.54078681,12.19066013,9.471634683
1783,12,3.14960315,14.26134401,4.791757572,12.228199,9.189433237
1783,13,3.249615362,14.9488339,3.54078681,12.90109669,8.656539084
1783,14,6.557737295,14.25379592,4.791757572,12.2718534,9.198538536
1783,15,6.565474247,14.62505118,3.542295012,12.79588464,8.705250393
1783,16,7.938506519,14.70737907,3.542295012,12.90774324,8.752046415
1783,17,7.49504095,13.82721765,3.542295012,12.5823079,8.53150581
1783,18,6.922046247,13.74008327,3.542295012,12.55425459,8.439371006
1783,19,6.458686625,13.64008947,3.542295012,12.51199016,8.327253398
1783,20,7.429508732,13.54577789,9.956842569,12.47582077,8.22539591
1784,1,8.77460946,16.59514572,14.48111657,13.33341163,8.892717368
1784,2,2.987162276,16.37585473,14.48111657,13.12272304,8.98499157
1784,3,8.091964535,16.22785686,14.48111657,13.25123568,8.926100267
1784,4,7.496664976,16.20229994,14.48111657,12.93280031,9.059638103
1784,5,10.03942029,15.59413877,14.48111657,12.34398323,9.3157868
1784,6,1.894063944,15.17867213,3.499219864,12.35547233,9.385200337
1784,7,7.612968844,15.39033013,3.499219864,12.31480793,9.169554517
1784,8,8.336454566,14.98626625,3.499219864,11.99865351,9.505667263
1784,9,5.736694009,15.02727196,3.499219864,12.12421482,9.335162652
1784,10,2.947856197,14.41661888,3.499219864,11.80473512,9.593326567
1784,11,5.692685305,14.38535487,3.499219864,11.80922356,9.513369209
1784,12,3.14960315,14.28198463,4.683574355,11.84910961,9.253678718
1784,13,3.249615362,14.97867315,3.499219864,12.55991104,8.716997768
1784,14,6.557737295,14.2797244,4.683574355,11.89739346,9.256855407
1784,15,6.565474247,14.65598054,3.500736724,12.45402667,8.765708618
1784,16,7.938506519,14.74815035,3.500736724,12.57620497,8.801499115
1784,17,7.49504095,13.85465174,3.500736724,12.23976481,8.602425564
1784,18,6.922046247,13.76432855,3.500736724,12.20986834,8.515531242
1784,19,6.458686625,13.65964963,3.500736724,12.1643109,8.410623277
1784,20,7.429508732,13.5611828,9.941120702,12.1255287,8.315243252
1785,1,8.77460946,16.60122365,14.9706362,12.9581812,8.95344583
1785,2,2.987162276,16.38725979,14.9706362,12.74608825,9.041757433
1785,3,8.091964535,16.23034975,14.9706362,12.87200338,8.99128795
1785,4,7.496664976,16.21868535,14.9706362,12.5552517,9.112965561
1785,5,10.03942029,15.62541324,14.9706362,11.96244347,9.358079152
1785,6,1.894063944,15.202868,3.45765772,11.96865514,9.43131928
1785,7,7.612968844,15.42302205,3.45765772,11.94263784,9.2168191
1785,8,8.336454566,15.02487489,3.45765772,11.61512545,9.541536717
1785,9,5.736694009,15.06338366,3.45765772,11.74777453,9.377217889
1785,10,2.947856197,14.45775782,3.45765772,11.42398032,9.627157307
1785,11,5.692685305,14.42103712,3.45765772,11.42850913,9.555162868
1785,12,3.14960315,14.30259115,4.577338519,11.47088536,9.318403075
1785,13,3.249615362,15.00847421,3.45765772,12.21481219,8.779979309
1785,14,6.557737295,14.30561602,4.577338519,11.5236849,9.315649419
1785,15,6.565474247,14.68687868,3.459173902,12.10978347,8.828168778
1785,16,7.938506519,14.7889551,3.459173902,12.24205715,8.853059758
1785,17,7.49504095,13.88196642,3.459173902,11.89754417,8.674684588
1785,18,6.922046247,13.78842049,3.459173902,11.86585001,8.593089772
